Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Issuing Agency,Violation Location,Violation Precinct,Issuer Precinct,Violation Time,Date First Observed,Law Section,Sub Division,Vehicle Year,Feet From Curb
EFC8200,NY,PAS,11/21/2016,9,T,17.0,17,17,0103P,0,408,e1,2008,0
HJE5297,NY,PAS,01/19/2017,21,T,75.0,75,75,1154A,0,408,d1,2009,0
HFE6937,NY,PAS,07/22/2016,14,T,47.0,47,47,0506P,0,408,c,2002,0
HDM6680,NY,PAS,08/31/2016,31,T,5.0,5,5,0824A,0,408,l3,2007,0
GTJ4042,NY,PAS,02/17/2017,37,T,115.0,115,115,0306P,0,408,h1,2005,0
CRB5875,TX,PAS,09/27/2016,40,T,34.0,34,34,0615A,0,408,e2,0,8
MKMUSIC,NY,SRF,03/03/2017,21,T,90.0,90,90,1106A,0,408,d1,2007,0
GAT9435,NY,PAS,04/07/2017,38,T,109.0,109,109,0354P,0,408,h1,2009,0
56124MG,NY,COM,04/20/2017,69,T,14.0,14,14,1241P,0,408,h1,2011,0
GDS3357,NY,PAS,04/01/2017,17,P,101.0,101,101,0900A,0,408,D3,2004,0
10217AV,NY,COM,06/27/2017,38,T,5.0,5,5,0513P,0,408,h1,1988,0
JZS4471,PA,PAS,09/22/2016,21,S,68.0,68,0,0813A,0,408,D1,0,0
S60GTJ,NJ,PAS,12/18/2016,17,T,1.0,1,1,1114A,0,408,c4,0,0
AT456H,NJ,PAS,04/03/2017,46,T,19.0,19,19,0916A,0,408,F1,0,0
3BT1992,MD,PAS,10/11/2016,21,T,32.0,32,32,0940A,0,408,d1,0,0
21178MA,NY,COM,05/23/2017,46,T,43.0,43,43,0117P,0,408,F1,2003,0
HFK1797,NY,PAS,03/24/2017,50,T,63.0,63,63,0918A,0,408,e5,2016,0
98993MD,NY,COM,04/13/2017,69,T,18.0,18,18,0205P,0,408,h1,2008,0
67962MG,NY,COM,04/15/2017,46,T,20.0,20,20,0216P,0,408,F1,2015,0
36900MA,NY,COM,09/30/2016,46,T,20.0,20,20,0440P,20160930,408,F1,2012,0
DPV7128,NY,PAS,03/21/2017,38,T,66.0,66,66,0113P,0,408,h1,2015,0
24184MC,NY,COM,05/12/2017,47,T,18.0,18,18,0102P,0,408,l2,2013,0
EFZ7178,NY,PAS,07/20/2016,38,T,19.0,19,19,0112P,0,408,h1,2016,0
GWM2394,NY,PAS,06/03/2017,71,T,83.0,83,83,0305P,0,408,j6,1991,0
EJR4538,NY,PAS,01/17/2017,46,T,48.0,48,48,0107P,0,408,f1,2008,0
H065846,IN,PAS,05/03/2017,11,P,1.0,1,0,0535P,0,408,D1,0,0
PF838V,FL,PAS,03/09/2017,21,T,108.0,108,108,0906A,0,408,d1,0,0
XAHR60,NJ,PAS,05/17/2017,14,T,10.0,10,10,0535P,0,408,c,0,0
ADB6180,NY,PAS,06/26/2017,38,T,70.0,70,70,0253P,0,408,h1,1998,0
YPX4291,VA,PAS,01/02/2017,46,P,44.0,44,44,0200P,0,408,F2,0,0
EZRUNER1,NY,SRF,12/29/2016,21,T,20.0,20,20,1107A,0,408,d1,2014,0
D96FZD,NJ,PAS,06/19/2017,20,T,94.0,94,94,0700A,0,408,d,0,0
HGT6084,NY,PAS,02/06/2017,37,T,103.0,103,103,0138P,0,408,h1,2012,0
53824MC,NY,COM,08/16/2016,47,T,17.0,17,17,0339P,0,408,l2,2012,0
78411JZ,NY,COM,02/08/2017,16,T,1.0,1,1,1108A,20170208,408,k2,2004,0
EJS7590,NY,PAS,01/23/2017,21,T,25.0,25,25,1201P,0,408,d1,2008,0
FJF9277,NY,PAS,03/12/2017,40,T,83.0,83,83,0851A,0,408,e2,2008,5
DWM5169,NY,PAS,02/21/2017,14,T,66.0,66,66,1003A,0,408,c,2007,0
GMD7800,NY,PAS,10/05/2016,38,T,20.0,20,20,0913P,0,408,h1,2014,0
YNY37P,NJ,PAS,12/17/2016,14,T,1.0,1,1,1041A,0,408,c,0,0
HAB8203,NY,PAS,08/17/2016,14,T,10.0,10,10,0941A,0,408,c,2015,0
APEP83,FL,PAS,08/05/2016,40,T,66.0,66,66,0345P,0,408,e2,0,5
HJE6687,NY,PAS,06/06/2017,20,T,66.0,66,66,0102P,0,408,d,2016,0
77869MG,NY,COM,08/27/2016,37,T,19.0,19,19,0121P,20160827,408,h1,2015,0
GPY8824,NY,PAS,12/13/2016,71,T,121.0,121,121,0612P,0,408,j6,2015,0
D337MX,UT,PAS,11/28/2016,20,T,9.0,9,9,0637A,0,408,d,0,0
XCWD13,NJ,PAS,10/17/2016,17,T,14.0,14,14,0732A,0,408,c4,0,0
64664MD,NY,COM,08/25/2016,14,T,17.0,17,17,0621P,0,408,c,2005,0
VGS7841,VA,PAS,05/03/2017,38,T,66.0,66,66,0457P,0,408,h1,0,0
SMJ2632,NY,PAS,10/08/2016,70,T,88.0,88,88,0835A,0,408,j3,0,0
2316306,IN,PAS,08/12/2016,19,T,109.0,109,109,0211P,0,408,c3,0,0
GDN7121,NY,PAS,10/06/2016,21,T,94.0,94,94,0101A,0,408,d1,2011,0
ESZ9573,NY,PAS,02/01/2017,38,T,66.0,66,66,0155P,0,408,h1,2002,0
XDUB10,NJ,PAS,05/19/2017,46,T,1.0,1,1,1215P,0,408,F1,0,0
FXZ9428,OH,PAS,08/31/2016,14,T,84.0,84,84,0240P,0,408,c,0,0
GGB5792,NY,PAS,11/30/2016,38,T,7.0,7,7,1249P,0,408,h1,2013,0
XV683W,NJ,PAS,11/11/2016,46,P,26.0,26,26,0257P,0,408,F1,0,0
HRS9555,NY,PAS,06/01/2017,14,T,14.0,14,14,0312P,0,408,c,0,0
FWE9911,NY,PAS,04/07/2017,71,T,115.0,115,115,0108P,0,408,j6,2013,0
GKD8950,NY,PAS,04/05/2017,38,T,111.0,111,111,0255P,0,408,h1,2011,0
EWV1102,NY,PAS,12/30/2016,21,T,67.0,67,67,0929A,0,408,d1,1996,0
XBR155,NJ,PAS,08/29/2016,19,T,114.0,114,114,1116A,0,408,c3,0,0
34731MJ,NY,COM,08/22/2016,35,T,18.0,18,18,0134P,0,408,h8,1988,0
HDL2753,NY,PAS,08/24/2016,21,T,112.0,112,112,1220P,0,408,d1,2005,0
FRJ4641,NY,PAS,10/22/2016,83,T,13.0,13,13,0543P,0,408,j1,1999,0
GKK9643,NY,PAS,10/01/2016,20,T,6.0,6,6,0824A,0,408,d,2014,0
JZJ0563,PA,PAS,02/16/2017,21,T,40.0,40,40,1149A,0,408,d1,0,0
31379MG,NY,COM,01/09/2017,14,T,1.0,1,1,0944A,0,408,c,2006,0
HDG5684,NY,PAS,01/03/2017,40,T,5.0,5,5,0224P,0,408,e2,1995,0
T696093C,NY,OMT,03/27/2017,14,T,18.0,18,18,0833A,0,408,c,2016,0
13124MH,NY,COM,02/02/2017,47,T,17.0,17,17,1259P,0,408,l2,2016,0
1T17A,NY,OMT,03/20/2017,13,T,17.0,17,17,0340P,0,408,c2,2012,0
96090MA,NY,COM,01/12/2017,69,T,24.0,24,24,0213P,0,408,h1,2011,0
67693JV,NY,COM,09/03/2016,38,T,45.0,45,45,0903A,0,408,h1,2008,0
HKH6088,NY,PAS,12/20/2016,70,T,52.0,52,52,0143P,0,408,j3,2012,0
EFK2578,NY,PAS,01/14/2017,21,T,49.0,49,49,0742A,0,408,d1,2008,0
EAJ4444,NY,PAS,08/02/2016,20,T,40.0,40,40,0358P,0,408,d,2005,0
GKJ6754,NY,PAS,09/26/2016,21,T,104.0,104,104,0741A,0,408,d1,2008,0
T66347C,NY,PAS,05/16/2017,21,S,108.0,108,0,1108A,0,408,D1,2014,0
BJQP65,FL,PAS,10/25/2016,20,T,114.0,114,114,0213P,0,408,d,0,0
T700191C,NY,OMT,12/16/2016,89,P,66.0,66,66,1045A,0,408,C3,2015,0
GUV2181,NY,PAS,11/14/2016,14,X,71.0,71,976,0329P,0,408,D,2001,0
7CH4978,99,PAS,04/10/2017,99,P,44.0,44,44,1050P,0,408,E2,0,0
T711289C,NY,OMT,12/10/2016,40,T,115.0,115,115,0221A,0,408,e2,2016,0
T737066C,NY,OMT,06/07/2017,98,P,110.0,110,110,0252A,0,408,F1,2017,0
FPJ2762,NY,PAS,09/16/2016,38,T,43.0,43,43,0356P,0,408,h1,1999,0
GCF2058,NY,PAS,05/15/2017,71,T,105.0,105,105,0340P,0,408,j6,2007,0
HNE4543,NY,PAS,04/20/2017,20,P,84.0,84,84,0741P,0,408,E2,2015,0
GAJ3441,NY,PAS,06/19/2017,20,P,76.0,76,110,0318P,0,408,D,2011,0
GHS1909,NY,PAS,07/30/2016,17,T,33.0,33,33,1031A,0,408,c4,2012,0
S22HBT,NJ,PAS,11/10/2016,37,T,43.0,43,43,0110P,20161110,408,h1,0,0
GXX2624,NY,PAS,06/20/2017,70,T,121.0,121,121,0212P,0,408,j3,2015,0
AA528V,NJ,PAS,07/11/2016,84,T,14.0,14,14,0948A,0,408,k7,0,0
93286MC,NY,COM,03/10/2017,38,T,20.0,20,20,0207P,0,408,h1,2013,0
GAL5827,NY,PAS,02/01/2017,38,T,114.0,114,114,1038A,0,408,h1,2007,0
KDL3128,PA,PAS,10/28/2016,37,T,13.0,13,13,0500P,20161028,408,h1,0,0
91648MC,NY,COM,08/30/2016,46,T,34.0,34,34,1049A,20160830,408,F1,2012,0
VGM3916,VA,PAS,11/12/2016,20,T,114.0,114,114,0816A,0,408,d,0,0
2270500,ME,PAS,02/08/2017,66,S,75.0,75,0,0923A,0,408,K4,0,0
GBU9176,NY,PAS,01/09/2017,74,T,26.0,26,26,0302P,0,408,j2,2013,0
34143MG,NY,COM,02/22/2017,69,T,1.0,1,1,1114A,0,408,h1,2015,0
AS299W,NJ,PAS,07/18/2016,46,P,6.0,6,6,0650A,0,408,C3,0,0
HDS2392,NY,PAS,07/05/2016,14,T,44.0,44,44,0625A,0,408,c,2011,0
GLR4563,NY,PAS,09/29/2016,71,T,120.0,120,120,0153P,0,408,j6,2001,0
45167JZ,NY,COM,08/19/2016,14,T,17.0,17,17,0730A,0,408,c,1993,0
GMW2351,NY,PAS,01/10/2017,38,T,71.0,71,71,0323P,0,408,h1,2009,0
FMC2105,NY,PAS,05/31/2017,38,T,45.0,45,45,0931A,0,408,h1,2001,0
HNY1173,NY,PAS,04/23/2017,40,T,52.0,52,52,0542A,0,408,e2,2006,6
HDW6181,NY,PAS,08/23/2016,50,P,66.0,66,66,0843A,0,408,D1,2016,0
DTF3223,NY,PAS,04/28/2017,41,S,90.0,90,0,1128A,0,408,D1,2017,0
GSB3327,NY,PAS,03/30/2017,40,T,123.0,123,123,0756A,0,408,e2,2014,9
HGJ5964,NY,999,09/22/2016,21,S,32.0,32,102,1220P,0,408,D1,2004,0
GAL6893,NY,PAS,01/11/2017,38,T,110.0,110,110,1100A,0,408,h1,2005,0
DBB9953,NY,PAS,02/25/2017,38,T,112.0,112,112,1248P,0,408,h1,2001,0
HDW7200,NY,PAS,08/24/2016,74,T,104.0,104,104,0734A,0,408,j2,2014,0
66721ME,NY,PAS,10/06/2016,94,T,10.0,10,0,0457P,0,408,5,2004,0
GHM4950,NY,PAS,05/10/2017,40,T,94.0,94,94,0325P,0,408,e2,2004,4
HBR3391,NY,PAS,04/11/2017,40,P,114.0,114,114,0119A,0,408,F1,2015,1
HES1752,NY,PAS,01/04/2017,40,T,52.0,52,52,0330A,0,408,e2,2003,0
15RC34,NY,MOT,02/23/2017,16,T,5.0,5,5,0823A,0,408,k2,0,0
21281PB,NY,IRP,08/26/2016,10,T,20.0,20,20,0242P,0,408,b,2011,0
GTP1740,NY,PAS,10/11/2016,21,T,90.0,90,90,0942A,0,408,d1,2014,0
HCR7456,NY,PAS,01/14/2017,37,T,63.0,63,63,0217P,0,408,h1,2016,0
HDW2086,NY,PAS,11/25/2016,38,T,68.0,68,68,0203P,0,408,h1,2013,0
ENA8648,NY,PAS,11/07/2016,21,T,46.0,46,46,0026A,0,408,d1,2014,0
AS548X,NJ,PAS,10/14/2016,46,T,84.0,84,84,1025A,0,408,f1,0,0
GEH9274,NY,PAS,06/15/2017,21,T,66.0,66,66,0951A,0,408,d1,2015,0
HJD8581,NY,OMS,02/23/2017,20,T,67.0,67,67,0934A,0,408,d,2016,0
6D93998,CA,PAS,03/03/2017,21,T,104.0,104,104,1112A,0,408,d1,0,0
ERE7373,NY,PAS,06/15/2017,70,T,109.0,109,109,0136P,0,408,j3,2011,0
FJS7191,NY,PAS,05/24/2017,38,T,66.0,66,66,1139A,0,408,h1,0,0
HFP6965,NY,PAS,02/16/2017,71,T,62.0,62,62,1242P,0,408,j6,2011,0
GYZ4132,NY,PAS,09/01/2016,71,T,84.0,84,84,0908A,0,408,j6,2012,0
GZE7858,NY,PAS,01/30/2017,21,T,77.0,77,77,0839A,0,408,d1,2004,0
95906JH,NY,COM,02/02/2017,20,P,18.0,18,18,1110A,0,408,D,0,0
T685816C,NY,OMT,12/27/2016,21,T,114.0,114,114,1139A,0,408,d1,2015,0
VNN6393,VA,PAS,01/31/2017,14,T,107.0,107,107,0655A,0,408,c,0,0
12817KA,NY,COM,09/30/2016,46,P,19.0,19,19,1054A,0,408,C3,2007,0
T712132C,NY,OMT,12/31/2016,21,T,104.0,104,104,0754A,0,408,d1,2016,0
ETK7657,NY,PAS,11/26/2016,38,T,49.0,49,49,0815A,0,408,h1,2010,0
83485MH,NY,COM,01/23/2017,48,T,28.0,28,28,1017A,0,408,e9,2016,0
70359MB,NY,COM,04/20/2017,47,T,14.0,14,14,0328P,0,408,l2,2012,0
HME1653,NY,PAS,04/24/2017,20,T,44.0,44,44,0651A,0,408,d,2013,0
DKW5356,MI,PAS,10/06/2016,31,T,9.0,9,9,0111P,0,408,l3,0,0
DHW9166,NY,PAS,04/10/2017,21,T,104.0,104,104,0954A,0,408,d1,2017,0
BHL2763,NY,PAS,02/01/2017,21,T,84.0,84,84,1204P,0,408,d1,2004,0
DYL1190,NY,PAS,04/30/2017,14,T,28.0,28,28,0847A,0,408,c,2017,0
GXS5312,NY,PAS,04/10/2017,70,T,110.0,110,110,0707A,0,408,j3,2015,0
GER5256,NY,PAS,02/16/2017,19,T,112.0,112,112,0125P,0,408,c3,0,0
GZC5862,NY,PAS,04/25/2017,40,T,41.0,41,41,1256P,0,408,e2,2001,9
XDKS40,NJ,PAS,06/01/2017,78,T,114.0,114,114,1114P,0,408,k6,0,0
25932MK,NY,COM,06/22/2017,14,T,18.0,18,18,0424P,0,408,c,1988,0
AM186F,NJ,PAS,02/06/2017,14,T,18.0,18,18,1008A,0,408,c,0,0
CKA1821,NY,PAS,09/02/2016,21,T,63.0,63,63,0900A,0,408,d1,2007,0
99002MD,NY,COM,07/01/2016,69,T,14.0,14,14,1252P,0,408,h1,2005,0
GPD8071,NY,PAS,06/18/2017,14,T,70.0,70,70,0125P,0,408,c,2016,0
63348KA,NY,COM,05/31/2017,38,T,9.0,9,9,1222P,0,408,h1,2009,0
HFW3478,NY,OMS,03/02/2017,70,T,67.0,67,67,0917A,0,408,j3,2015,0
HDV3810,NY,PAS,11/01/2016,46,T,114.0,114,114,0825A,0,408,f1,2007,0
75479MC,NY,COM,07/11/2016,69,T,13.0,13,13,0250P,0,408,h1,2012,0
PWD7419,OH,PAS,03/21/2017,14,T,18.0,18,18,0128P,0,408,c,0,0
BNZC19,FL,PAS,07/10/2016,46,T,17.0,17,17,1023A,0,408,f1,0,0
GZR4506,NY,PAS,07/14/2016,20,T,83.0,83,83,0240P,0,408,d,2015,0
77024MH,NY,COM,08/10/2016,31,T,14.0,14,14,0435P,0,408,l3,2005,0
BLANKPLATE,99,999,11/16/2016,74,P,47.0,47,47,1003A,0,408,J6,0,0
HFD4887,NY,PAS,04/24/2017,70,T,104.0,104,104,1128A,0,408,j3,2004,0
GRM5381,NY,PAS,12/24/2016,14,T,14.0,14,14,0415P,0,408,c,2014,0
XERX66,NJ,PAS,03/22/2017,14,T,17.0,17,17,0314P,0,408,c,0,0
ELB7491,NY,PAS,11/12/2016,37,T,111.0,111,111,0207P,0,408,h1,2006,0
GZW3960,NY,PAS,04/28/2017,37,T,23.0,23,23,1245P,0,408,h1,2008,0
93496JT,NY,COM,02/24/2017,46,T,40.0,40,40,1257P,0,408,F1,2005,0
VKP5344,VA,PAS,10/31/2016,67,P,63.0,63,63,1020P,0,408,F2,0,0
GZN9418,NY,PAS,03/21/2017,37,T,66.0,66,66,1252P,0,408,h1,2015,0
FRR4623,NY,PAS,02/23/2017,20,T,108.0,108,108,0103P,0,408,d,2008,0
HMN7864,NY,OMS,04/24/2017,14,T,94.0,94,94,0530P,0,408,c,2016,0
GYV7727,NY,PAS,01/03/2017,21,T,75.0,75,75,1015A,0,408,d1,2013,0
91413MD,NY,COM,11/22/2016,61,T,113.0,113,113,0323P,0,408,m1,1998,0
16241TC,NY,TRA,07/01/2016,38,T,110.0,110,110,1029A,0,408,h1,2014,0
12172JY,NY,COM,11/05/2016,38,T,13.0,13,13,0205P,0,408,h1,2007,0
80869MH,NY,COM,07/06/2016,40,T,14.0,14,14,1255P,0,408,e2,2016,1
83479MH,NY,COM,08/23/2016,48,T,33.0,33,33,0133P,0,408,e9,2016,0
T723446C,NY,OMT,04/19/2017,21,T,46.0,46,46,1141A,0,408,d1,2015,0
GTD2874,NY,PAS,12/04/2016,71,T,32.0,32,32,1127A,0,408,j6,2015,0
T691427C,NY,OMT,09/17/2016,40,T,68.0,68,68,0933A,0,408,e2,2015,5
FJW7691,NY,PAS,06/08/2017,9,T,114.0,114,114,0921A,0,408,e1,2015,0
ZZW34S,NJ,PAS,07/20/2016,50,P,44.0,44,44,0819A,0,408,C3,0,0
PRZ2167,MN,PAS,10/31/2016,84,T,14.0,14,14,0827A,0,408,k7,0,0
14478JY,NY,COM,09/10/2016,46,T,19.0,19,19,1050A,20160910,408,F1,2007,0
XINOS,NY,SRF,01/13/2017,71,T,109.0,109,109,0439P,0,408,j6,2006,0
HCS2284,NY,PAS,06/27/2017,48,T,52.0,52,52,0514P,0,408,e9,2013,0
33846MJ,NY,COM,04/25/2017,46,P,34.0,34,34,0638A,0,408,F1,2012,0
EUZ5301,NY,PAS,11/09/2016,37,T,46.0,46,46,0117P,0,408,h1,2007,0
GLB9912,NY,PAS,07/15/2016,21,T,83.0,83,83,1002A,0,408,d1,2013,0
OL6441J,NJ,PAS,01/16/2017,14,P,115.0,115,302,1130A,20170116,408,C,2014,0
EKU8060,NY,PAS,08/30/2016,38,T,107.0,107,107,1251P,0,408,h1,2009,0
84949MG,NY,COM,01/03/2017,21,T,94.0,94,94,0939A,0,408,d1,2016,0
57309ME,NY,COM,10/25/2016,69,T,17.0,17,17,1005A,0,408,h1,2014,0
98980MC,NY,COM,11/09/2016,14,T,18.0,18,18,0526P,0,408,c,2005,0
HBU4309,NY,PAS,05/04/2017,46,T,63.0,63,63,1253P,0,408,f1,1996,0
HMU4072,NY,PAS,05/25/2017,40,T,102.0,102,102,0636A,0,408,e2,2008,0
GGV9111,NY,PAS,12/29/2016,21,T,9.0,9,9,1122A,0,408,d1,2003,0
BEZ9774,NY,PAS,08/29/2016,71,T,62.0,62,62,0317P,0,408,j6,2002,0
HLH4026,NY,PAS,06/01/2017,20,T,9.0,9,9,1211P,0,408,d,2007,0
DSD6124,NY,PAS,11/22/2016,71,T,70.0,70,70,0611P,0,408,j6,2005,0
51258A,CT,APP,11/04/2016,46,T,5.0,5,5,0339P,0,408,F1,0,0
AXK8449,NY,PAS,06/21/2017,37,T,114.0,114,114,0428P,0,408,h1,2015,0
GWB2394,NY,PAS,02/23/2017,21,T,61.0,61,61,0843A,0,408,d1,2013,0
36530ME,NY,COM,01/30/2017,20,T,9.0,9,9,0248P,0,408,d,2010,0
J30DKT,NJ,PAS,03/13/2017,20,T,17.0,17,17,0220P,0,408,d,0,0
HKT9010,NY,PAS,12/03/2016,20,T,46.0,46,46,0945P,0,408,d,2013,0
GXF9296,NY,PAS,01/11/2017,37,T,103.0,103,103,0219P,0,408,h1,2016,0
HHS5692,NY,PAS,01/03/2017,21,T,83.0,83,83,0815A,0,408,d1,1998,0
47661MH,NY,COM,09/14/2016,42,T,14.0,14,14,0121P,0,408,h1,2003,0
HCP5630,NY,PAS,11/21/2016,71,T,103.0,103,103,1133A,0,408,j6,2012,0
CUW3465,NY,PAS,10/17/2016,19,T,34.0,34,34,0551A,0,408,c3,1997,0
AGX8178,NY,PAS,09/03/2016,71,P,47.0,47,47,0327A,0,408,E3,2001,0
FSS7273,NY,PAS,05/25/2017,14,T,61.0,61,61,0115P,0,408,c,2015,0
DHR6838,NY,PAS,07/06/2016,16,T,19.0,19,19,0135P,0,408,k2,2005,0
GZF7899,NY,PAS,12/22/2016,14,T,32.0,32,32,0707A,0,408,c,1998,0
HKP9903,NY,PAS,03/04/2017,20,T,104.0,104,104,0411A,0,408,d,2016,0
GTJ9538,NY,PAS,10/24/2016,37,T,106.0,106,106,0445P,0,408,h1,2014,0
GAX2086,NY,PAS,12/29/2016,71,T,107.0,107,107,1049A,0,408,j6,2009,0
BRX1409,NY,PAS,12/15/2016,21,T,84.0,84,84,0912A,0,408,d1,2016,0
64178MH,NY,COM,08/30/2016,38,T,48.0,48,48,0818A,0,408,h1,2014,0
AWV5921,NY,PAS,05/01/2017,37,T,107.0,107,107,0819P,0,408,h1,2001,0
HPW2775,NY,PAS,05/29/2017,14,T,110.0,110,110,0235P,0,408,c,1994,0
0AWKM1,CT,PAS,08/03/2016,40,T,33.0,33,33,0600A,0,408,e2,0,7
C010007,CT,COM,04/06/2017,89,T,1.0,1,1,0904A,0,408,l4,0,0
30933JY,NY,COM,07/26/2016,38,T,19.0,19,19,1045A,0,408,h1,2009,0
XCRA81,NJ,PAS,02/23/2017,47,T,14.0,14,14,0853A,0,408,l2,0,0
P84CTE,NJ,PAS,10/25/2016,20,T,109.0,109,109,0715P,0,408,d,0,0
GHN1829,NY,PAS,03/14/2017,40,P,104.0,104,104,0937A,0,408,E2,2016,0
36896MA,NY,COM,05/31/2017,46,T,18.0,18,18,0242P,0,408,F1,2012,0
GWK1373,NY,PAS,07/11/2016,37,T,115.0,115,115,1227P,0,408,h1,2003,0
HHB6565,NY,PAS,11/26/2016,31,T,20.0,20,20,1017A,0,408,l3,2016,0
VBC7354,VA,PAS,11/04/2016,21,T,42.0,42,42,0747A,0,408,d1,0,0
W48ELP,NJ,PAS,05/02/2017,38,T,68.0,68,68,0427P,0,408,h1,0,0
FXG1387,NY,PAS,11/21/2016,20,T,94.0,94,94,0952A,0,408,d,2008,0
HMK5840,NY,PAS,03/04/2017,40,T,71.0,71,71,0751A,0,408,e2,2011,3
388U0E,CT,PAS,01/28/2017,51,T,114.0,114,114,0821A,0,408,e3,0,0
88674MB,NY,COM,07/30/2016,20,T,13.0,13,13,1049A,0,408,d,2011,0
55289JA,NY,COM,10/21/2016,14,T,17.0,17,17,0307P,0,408,c,2001,0
HNJ4773,NY,PAS,05/30/2017,21,T,78.0,78,78,1201P,0,408,d1,1999,0
AA60030,CT,PAS,11/04/2016,98,P,122.0,122,122,0320A,0,408,J6,0,0
89405MJ,NY,COM,04/24/2017,14,T,5.0,5,5,0956A,0,408,c,2017,0
DLE3544,NY,PAS,05/05/2017,46,T,70.0,70,70,1230P,0,408,f1,2005,0
T685964C,NY,OMT,08/30/2016,38,T,67.0,67,67,1209P,0,408,h1,2012,0
HES4701,NY,PAS,11/30/2016,14,T,34.0,34,34,1119P,0,408,c,0,0
ETL1035,NY,999,03/08/2017,70,T,40.0,40,40,1250P,0,408,j3,2010,0
GBG8613,NY,PAS,08/05/2016,70,T,6.0,6,6,0916A,0,408,j3,2015,0
32899ME,NY,COM,05/31/2017,14,T,14.0,14,14,0940A,0,408,c,2002,0
HLA6644,NY,PAS,04/18/2017,20,T,77.0,77,77,0132P,0,408,d,2011,0
T607205C,NY,OMT,06/08/2017,20,T,18.0,18,18,0521P,0,408,d,2010,0
T670105C,NY,OMT,05/24/2017,37,T,48.0,48,48,0509P,0,408,h1,2016,0
GTR5853,NY,PAS,08/26/2016,20,T,6.0,6,6,0810A,0,408,d,2014,0
GLR1498,NY,PAS,06/24/2017,71,T,46.0,46,46,1156A,0,408,j6,2010,0
HHS5984,NY,PAS,04/25/2017,31,T,13.0,13,13,1228P,0,408,l3,2017,0
HNY2211,NY,PAS,06/09/2017,40,T,44.0,44,44,0641A,0,408,e2,2015,5
BPS2530,NY,PAS,09/13/2016,37,T,13.0,13,13,1013A,0,408,h1,2008,0
HCB9242,NY,PAS,10/12/2016,37,T,43.0,43,43,0417P,0,408,h1,2013,0
HFZ8691,NY,PAS,09/03/2016,71,T,14.0,14,14,0707A,0,408,j6,2016,0
XW897S,NJ,PAS,08/24/2016,14,T,1.0,1,1,0203P,0,408,c,0,0
MED,NY,PAS,12/20/2016,38,X,19.0,19,977,0608A,0,408,I4,2014,0
HGM5138,NY,PAS,09/08/2016,14,T,106.0,106,106,1246P,0,408,c,0,0
85989MD,NY,COM,01/16/2017,14,P,33.0,33,33,1016A,0,408,F1,0,0
81227MH,NY,COM,10/13/2016,20,T,1.0,1,1,0210P,0,408,d,0,0
X95F52,NJ,PAS,11/26/2016,38,T,25.0,25,25,1257P,0,408,h1,0,0
58567ME,NY,COM,09/03/2016,14,T,18.0,18,18,0929A,0,408,c,2015,0
G33FTY,NJ,PAS,12/23/2016,20,T,122.0,122,122,0251P,0,408,d,0,0
DVP9005,NY,PAS,05/15/2017,46,T,28.0,28,28,0416P,0,408,f1,2002,0
GDS7436,NY,PAS,09/27/2016,50,T,109.0,109,109,1104A,0,408,e5,2006,0
HKN6582,NY,PAS,01/30/2017,38,T,70.0,70,70,0239P,0,408,h1,2017,0
GVC4855,NY,PAS,09/23/2016,21,T,112.0,112,112,0845A,0,408,d1,2004,0
EXV8689,NY,PAS,10/25/2016,20,T,70.0,70,70,1147A,0,408,d,2005,0
AG31883,PA,PAS,11/17/2016,19,T,24.0,24,24,0612A,0,408,c3,0,0
12089MJ,NY,COM,10/19/2016,14,T,52.0,52,52,1229P,0,408,c,2016,0
HGJ8410,NY,PAS,09/27/2016,20,T,121.0,121,121,0808A,0,408,d,2006,0
HHE3379,NY,PAS,06/02/2017,21,T,88.0,88,88,0034A,0,408,d1,2007,0
HHH5258,NY,PAS,02/14/2017,40,T,108.0,108,108,0206P,0,408,e2,2007,0
71943ME,NY,COM,10/19/2016,42,T,14.0,14,14,1214P,0,408,h1,2014,0
118DSV,NY,RGL,11/11/2016,16,T,7.0,7,7,0234P,0,408,k2,2012,0
T713299C,NY,OMT,12/09/2016,9,T,17.0,17,17,0310P,0,408,e1,2011,0
DAZ8333,NY,PAS,03/10/2017,38,T,100.0,100,100,0326P,0,408,h1,2013,0
T680199C,NY,OMT,05/04/2017,21,T,63.0,63,63,1148A,0,408,d1,2015,0
HDK8580,NY,PAS,09/20/2016,38,T,109.0,109,109,0438P,0,408,h1,2006,0
DUT1165,NY,PAS,12/03/2016,71,T,120.0,120,120,1001A,0,408,j6,1985,0
GUE7520,NY,PAS,10/21/2016,38,T,114.0,114,114,0201P,0,408,h1,2001,0
61121MC,NY,COM,05/09/2017,38,T,24.0,24,24,0246P,0,408,h1,2012,0
GWK9632,NY,PAS,08/13/2016,37,T,43.0,43,43,1121A,0,408,h1,2014,0
VMX1796,VA,PAS,10/29/2016,38,T,102.0,102,102,0916A,0,408,h1,0,0
AT463A,NJ,PAS,04/17/2017,69,T,13.0,13,13,0750A,0,408,h1,0,0
83251MH,NY,COM,10/13/2016,37,T,9.0,9,9,0110P,0,408,h1,2012,0
HBN2367,NY,PAS,09/26/2016,70,P,47.0,47,47,0425A,0,408,J6,2004,0
GWF7216,NY,PAS,03/08/2017,70,T,72.0,72,72,0911A,0,408,j3,2012,0
